,ASN,Count,AS_Name,AS_Country
34539,63508,323,JOGJARINGAN-AS-ID PT DINAMIKA MEDIAKOM, ID
34540,23808,324,,
34541,135617,299,,
34542,133858,2055,,
34543,136780,695,MIHL-AS-AP MYANMAR INFORMATION HIGHWAY LIMITED, MM
34544,138911,442,RNS-AS-AP Renaissance Phuket Resort & Spa, TH
34545,133699,1776,ZIPTELIT-AS-IN Ziptel IT Solutions Pvt Ltd, IN
34546,63834,483,PRIMEXM-GS-GSM PrimeXM Technologies Ltd, HK
34547,63834,483,"CT-HUNAN-CHANGSHA-IDC No.293,Wanbao Avenue", CN
34548,139785,75,MWC-AS-AP Melbourne Water Corporation, AU
34549,133586,148,TIITACSISP-AS-AP Tiitacs IT and IT Solutions, AF
34550,133703,76,DALMIA-AS Dalmia Bharat Limited, IN
34551,133657,563,INDUSINDBANK-AS Indusind bank ltd, IN
34552,138296,5106,STARNET7-AS Juweriyah Networks Private Limited, IN
34553,137117,76,AIRWAVES-AS-IN AIRWAVES INTERNET, IN
34554,213120,209,PROLEXIC-IP-PROTECT Akamai International B.V., DE
34555,31515,6374,INMARSAT INMARSAT GLOBAL LIMITED, GB
34556,63511,88,IDNIC-PELINDO3-ID PT Pelabuhan Indonesia III (Persero), ID
34557,63843,74,DOHATEC-BD Dohatec New Media, BD
34558,63509,984,IDNIC-MMP-ID PT Matra Mandiri Prima, ID
34559,63510,793,UNSYIAH-AS-ID Syiah Kuala University (Unsyiah), ID
34560,133644,76,RCI-AS-IN RESEARCH CENTER IMARAT, IN
34561,63512,420,GRT-AS-ID PT Garuda Rias Teknologi, ID
34562,63513,334,IDNIC-GG-ID PT Gudang Garam Tbk, ID
34563,133768,146,SEIPL-AS-AP Schneider Electric India Pvt Ltd, IN
34564,133768,146,"APTC-AS-AP ASIA POKTIN TECHNOLOGY CO.,LIMITED", HK
34565,136514,1877,ONESKY-AS-AP Rashedur Rahman t/a Onesky Communications Limited., BD
34566,136514,1877,"DCSI-AS-AP Dasca Cable Services, Inc.", PH
34567,63844,601,ONCL-BD One Net Communication Ltd, BD
34568,63941,99,AIAF-AS PT. AIA FINANCIAL, ID
34569,133802,296,IDNIC-UNPAS-AS-ID Universitas Pasundan Bandung, ID
34570,24093,9884,SUPERLOOP-AS-AP SUPERLOOP (BIGAIR. Multihoming ASN), AU
34571,59155,1677,IDNIC-INETKU-AS-ID PT. Pemuda Berkarya Manunggal, ID
34572,63514,524,SSI-AS-ID PT. Sumatra Sistem Integrasi, ID
34573,134229,161,NSAPL-AS-AP Noble Systems Australia Pty Limited, AU
34574,133664,1188,TELEX-AS-IN TelexAir Telecom Pvt Ltd, IN
34575,133715,1184,YPT-AS YPT Entertainment House Pvt Ltd, IN
34576,133778,726,GCGI-AS-AP GY Consultancy Group Inc., PH
34577,134416,201,DLS-ZOBEL De La Salle-Zobel, PH
34578,63848,222,DLS-CSB-PH De La Salle-College of Saint Benilde, PH
34579,134414,231,DLS-LSGH De La Salle-Greenhills, PH
34580,63851,218,BANKALFALAHLTD-AS-AP Bank Alfalah Ltd., BD
34581,133659,230,NTPC-AS NTPC Limited, IN
34582,133785,73,KNZL-AS-AP KeepItSafe New Zealand Limited, NZ
34583,133789,148,MATL-AS-AP MORE ACTION TECHNOLOGY LIMITED, HK
34584,133796,75,KEMENDAG-AS-ID Subbid Sistem Jaringan dan Infrastruktur, ID
34585,45259,622,BRUHAAS-BN Bruhaas (B) Sdn Bhd, BN
34586,133788,598,UNN-BN Unified National Networks, BN
34587,63852,424,FMG-MM Myanmar Net, MM
34588,133726,761,BLUEWEB-AS BLUEWEB NETWORK SOLUTIONS PVT.LTD., IN
34589,133799,156,GOMEDS-AS-ID PT. GOMEDS NETWORK, ID
34590,59133,170,IDNIC-DAYASITEL-AS-ID PT Daya Sinergi Telekomunikasi, ID
34591,133793,103,ABNACS-AS-AP ABN Amro Clearing Sydney Pty Ltd, HK
34592,133309,568,ACCESSSMART-AS Access Smart Solutions India Pvt Ltd, IN
34593,137598,790,SKYNTZNE-AS-IN Skynet Zone Wifi Services Pvt. Ltd., IN
34594,133651,77,OASIS-AS-IN oasis cable pvt. ltd., IN
34595,17469,12337,ACCESSTEL-AS-AP Access Telecom (BD) Ltd., BD
34596,63890,750,AIBL-AS-AP Al-Arafah Islami Bank Limited, BD
34597,63890,750,"NETACTUATE-AS-AP NetActuate, Inc", US
34598,133610,174,BRAC-AS ASN of BRAC, BD
34599,58664,2121,ADOBE-NET-INFRA ADOBE-NET-INFRA, IN
34600,63945,537,DIGITECPNG-AS-AP Digitec PNG Limited, PG
34601,38546,902,CONJOINIX-AS CONJOINIX TECHNOLOGIES PVT. LTD., IN
34602,134504,74,EVEREST-AS-AP Everest Link Pvt. Ltd, NP
34603,133859,103,VIRTUALM-AS-AP Virtual Machine Technology Pty Ltd, AU
34604,133863,81,PROBAX1-AS-AP2 PROBAX PTY LTD, AU
34605,133548,224,RECSPL-AS-AP RDG Electrical & Communications Solutions Pty Ltd, AU
34606,133851,340,RIBBON-AS-AP RIBBON COMMUNICATIONS AUSTRALIA PTY, AU
34607,133686,149,UNICEF-AS UNICEF, IN
34608,133581,148,,
34609,63915,78,XIAOMIHKLIMITED-HK FLAT/RM C 21/F CMA BUILDING 64 CONNAUGHT ROAD CENTRAL, HK
34610,133669,670,ARVIND-AS-IN Arvind Limited, IN
34611,63917,146,,
34612,133798,51034,,
34613,63922,85,RWTS-AS-AP Real World Technology Solutions Pty Ltd, AU
34614,133870,85,BDL-AS-AP Brand Developers Limited, NZ
34615,63923,289,BHL-BD Best Holdings Limited, BD
34616,135148,170,AHG-AU AUTOMOTIVE HOLDINGS GROUP LIMITED, AU
34617,135148,170,"MTGCL-AS-AP Myanmar Technology Gateway Co., Ltd", MM
34618,133900,119,,
34619,133874,201,MYNIC-AS-AP MYNIC Berhad, MY
34620,133673,582,KWIKZO-AS KWIKZO.Com Technology Private Limited, IN
34621,133650,75,MANDOSOFTTECHINDIA-AS-IN Mando Softtech India Pvt. Ltd., IN
34622,133876,331,ESECURE-AS-AP e-secure Pty Ltd, AU
34623,133876,331,"CLOUDFLARE Cloudflare, Inc.", US
34624,133803,152,IDNIC-PTSTI-AS-ID PT Semesta Teknologi Informatika, ID
34625,133882,2043,PARAGONINTERNETGROUP-AS-AP PARAGON INTERNET GROUP LIMITED, SG
34626,133884,232,ACNZ-AS-AP Airways Corporation of New Zealand, NZ
34627,133932,662,CHAPAL Chapal (Pvt.) Limited, PK
34628,24085,17580,QTSC-AS-VN Quang Trung Software City Development Company, VN
34629,133886,521,SHL-AS-AP Sibasa Holdings Ltd., PH
34630,18055,1575,CENTRELINK Department of Human Services, AU
34631,133890,76,BANGLADESHARMY-AS-AP Bangladesh Army, BD
34632,133671,152,NLNK-AS NETLINK SOFTWARE PVT.LTD, IN
34633,134122,109,LPTI-IN Le Passage to India Tours & Travels Pvt. Ltd., IN
34634,10214,5660,PENTANET-AS-AP Pentanet Pty Ltd - bringing Perth's internet up to speed, AU
34635,133895,85,PENTANET-AS-AP Pentanet Pty Ltd, AU
34636,9471,17096,ONATI-AS-AP ONATI, PF
34637,9471,17096,"PSL-AU Level 23, Exchange Plaza", AU
34638,24305,59,EDGEIX-CDN They Call Me Joe, AU
34639,133684,456,SUNBROADBAND-AS Sun Broadband And Data Services Pvt Ltd, IN
34640,133901,798,SURETEK-AS-AP SURETEK PTY LTD, AU
34641,18149,956,,
34642,133653,276,CIS-AS-IN Cyber Infrastructure (P) Limited, IN
34643,59165,1658,AUSPICE-AS Auspice Infratel Pvt. Ltd., IN
34644,134015,276,DATANET-AS-IN Datanet Hosting Solutions Pvt. Ltd., IN
34645,133710,84,CITYBROADBAND-AS City Broadband Pvt Ltd, IN
34646,133240,286,WAVETREE-AS WAVETREE NETWORKS PVT LTD, IN
34647,133904,645,SCB-AS-AP Swarovski Greater China Limited, HK
34648,133663,485,SLKGBPO-AS-IN SLK Global BPO Services Pvt Ltd., IN
34649,59195,352,IEX-AS Indian Energy Exchange Ltd, IN
34650,134058,151,BROBAN-AS BROBAN INTERNET SERVICES PVT LTD, IN
34651,133707,225,LAPOINTE-AS La Pointe Telecom Solutions Pvt Ltd, IN
34652,135149,87,,
34653,133692,1242,FASTNET-AS-IN Fastnet Communication Pvt. Ltd., IN
34654,133804,503,IDNIC-FIC-AS-ID PT FANGBIAN ISKAN CORPORINDO, ID
34655,133912,82,MEDIACORPPTELTD-AS-AP MediaCorp Pte Ltd, SG
34656,133914,164,COLOURED-LINES-AS-AP Coloured Lines Australia Pty Ltd, AU
34657,63931,1089,GNET-AU GNET Communications PTY LTD, AU
34658,133918,74,SDCSB-AS-AP Suria Data Centre Sdn. Bhd., MY
34659,133918,74,"RMUTP-AS-AP University campus network, Rajamangala University of Technology Phra Nakhon", TH
34660,133920,168,TSBBANK-AS-AP TSB Bank Limited, NZ
34661,59139,3025,WIFIKU-AS-ID PT Wifiku Indonesia, ID
34662,63860,73,IDNIC-VIPERNETWORK-AS-ID PT Vitya Persada Informatika, ID
34663,133925,73,CMYKHUBGLOBAL-AS-AP CMYKhub Global Pty Ltd, AU
34664,133933,150,NETSAT1-PK NetSat Private Limited, PK
34665,133805,87,IDNIC-POLMAN-AS-ID Politeknik Manufaktur Negeri Bandung, ID
34666,59105,2594,HOMENOC Home NOC Operators Group, JP
34667,132783,297,AMARNATHINTERNETSOLUTION-AS-IN AMARNATH INTERNET SOLUTION PVT LTD, IN
34668,133999,160,SOMANYCERAMICS-AS Somany Ceramics Limited, IN
34669,131425,297,TGDD-AS-VN The gioi di dong jsc, VN
34670,133923,424,KANTIPUR-AS-AP Kantipur Publication Pvt. Ltd., NP
34671,63935,242,MSBSPL-IN Mu Sigma Business Solution Private Ltd, IN
34672,133938,486,XEON-BD Xeon, BD
34673,63861,84,IDNIC-ATM-AS-ID PT Aktif Tengah Malam, ID
34674,135232,1039,IPNETCOM-AS-IN IPNET COMMUNICATIONS, IN
34675,133935,76,USGBORAL-AS-AP USG Boral Building Products Pty Ltd, AU
34676,134100,174,,
34677,133934,1328,AUSIT-AS-AP AUS IT SERVICES PTY LTD, AU
34678,134060,700,NETSCOUT-AS Netscout Systems Software India Private Limited, IN
34679,59049,74,,
34680,63950,278,JWNPL-AS-AP Jackie's Wholesale Nurseries Pty Ltd, AU
34681,38858,2002,SOMERVILLE-AS-AU-AP Somerville, AU
34682,133940,194,CERTEGYEZIPAY-AS-AP CERTEGY EZI-PAY PTY LTD, AU
34683,133940,194,"DSP-AS-AP Data Center Services Provider co.,ltd", KH
34684,133936,3385,X86NETWORK-AS-AP X86 Network Sdn Bhd, MY
34685,133942,121,TABLEAUSOFTWARE-AP Tableau Software, SG
34686,63938,249,MCLI-PH Pulo Diezmo Rd., PH
34687,133807,250,IDNIC-BPN-AS-ID Badan Pertanahan Nasional, ID
34688,133943,327,ISG-AS-AP Integrated Solutions Group Queensland Pty Ltd, AU
34689,133943,327,"TESONET-AS-AP Tesonet, UAB", SG
34690,133718,508,SKYHUNT-AS Skyhunt Technolgies, IN
34691,136610,471,WIDEBAND-AS-AP WideBand Communications(Pvt)Ltd, PK
34692,59107,2680,HTV-NET Hachinohe Cable Television Co., JP
34693,59110,147,BPS BPS Inc., JP
34694,133723,76,IPR-AS Institute for Plasma Research, IN
34695,133947,309,MEA-AS-AP Metropolitan Electricity Authority, TH
34696,3662,7275,HARNET Joint Universities Computer Centre Limited, HK
34697,3661,775,ERX-CUHKNET The Chinese University of Hong Kong, HK
34698,63867,900,IDNIC-DESIBLE-AS-ID PT Tirta Karya Buana, ID
34699,136065,2010,IDNIC-BEENET-AS-ID PT SOLUSI TRIMEGAH PERSADA, ID
34700,133951,602,OHMSPL-AS-AP Omega Healthcare Management Services Private Limited, IN
34701,24211,1379,DETIK-AS-ID PT. Detik Ini JUga, ID
34702,63868,308,NASIONALONLINE-AS-ID PT Nasional Online, ID
34703,133722,152,MCARBON-AS mCarbon Tech Innovation Private Limited, IN
34704,45346,671,WELLPOWER-AS-AP WELL-POWER Tech Corp, TW
34705,133953,299,MTCL-AS-AP Mega Target Communication Limited, HK
34706,133959,369,OWENTIS-AS-AP OWENTIS, SG
34707,63882,1109,GPL-AS-ID PT Giga Prima Lestari, ID
34708,63869,292,MERAHPUTIH-AS-ID PT MERAH PUTIH TELEMATIKA, ID
34709,134061,411,MILANINDUSTRIES-AS-AP MILAN INDUSTRIES PTY. LTD., AU
34710,134063,160,ACTIVENET1-AS-AP ACTIVENET PTY LTD, AU
34711,133809,320,ARTORIUS-AS-ID PT. Artorius Telemetri Sentosa, ID
34712,137367,2068,IFORTE-NAP-AS-ID PT iForte Solusi Infotek - NAP, ID
34713,134001,502,SANGHVIINFO-AS-IN Sanghvi Infotech Pvt Ltd, IN
34714,134066,170,LYNUXTEL-AS-AP Lynuxtel Malaysia Sdn Bhd, MY
34715,133839,377,IDNIC-TNGK-AS-ID Dinas Komunikasi dan Informatika Tangerang Kota, ID
34716,133971,4280,RAMX-AS Rmax Broadband Pvt ltd, IN
34717,45649,322,DSTWS-IN DST Worldwide Services, IN
34718,133992,75,CEOCHIPS-AS Chhattisgarh Infotech and Biotech Promotion Society, IN
34719,132135,304,HMCL-NET-IN Hero MotoCorp Ltd, IN
34720,133964,296,IBERRY-AS-IN iBerry Wireless Pvt Ltd, IN
34721,133972,598,SKYTELEVENTURES-AS sky televentures services pvt ltd, IN
34722,134070,68,LEGALAIDNSW-AS-AP Legal Aid Commission of NSW, AU
34723,134075,316,PROBAX1-AS-PBX PROBAX PTY LTD, AU
34724,133819,2296,CIM-AS-ID PT CITRA INFOMEDIA, ID
34725,45237,5508,GLOBAL-MG-AS-AP Bodicom ISP Ulaanbaatar, MN
34726,134074,70,GOLOMTBANK-AS-AP Golomt Bank, MN
34727,134073,504,RD-TH-AS-AP The Revenue Department, TH
34728,134076,211,M2000CN-AS-AP 2000 Computers & Networks Pty Ltd 103.51.68.0/22, AU
34729,133607,148,BIGNOISEGROUPLTD-AS-AP Web Connect, NZ
34730,15084,3414,CONVERGYS, US
34731,139432,84,IDNIC-BOGORKAB-AS-ID Diskominfo Kab. Bogor, ID
34732,140680,77,NRGAUTOMATIONLTD-AS-AP NRG Automation Ltd, NZ
34733,134059,554,SOFTEARTH-AS Softearth Network Pvt Ltd, IN
34734,63954,364,GETZPHARMA-PK Getz Pharma (Private) Limited, PK
34735,134081,365,RGL-AS-AP RICEGROWERS LIMITED, AU
34736,135852,3996,GLXNET-AS Galaxynet Connections Private Limited, IN
34737,64075,2020,ALIF-TECHNOLOGIES Alif Technologies, BD
34738,134084,1341,BANI-NETWORKS-LTD Bani Networks LTD ( Internet Service Provider ), BD
34739,137363,850,HIGEN-AS-ID PT. Quanta Tunas Abadi, ID
34740,133812,498,IDNIC-LCMNETWORKS-ID LCM NETWORKS, ID
34741,133811,306,,
34742,63968,293,RMIPL-NP Regmi Media Inc. Pvt. Ltd., NP
34743,134087,268,MUNDIPHARMA-AS-AP Mundipharma IT Services GmbH, SG
34744,133815,1712,PRIMACOM-AS-ID PT Primacom Interbuana, ID
34745,131753,80,IDNIC-VERD-AS-ID CV. VERD, ID
34746,133814,252,SUMATERANET-AS-ID PT Sumatera Global Mediatek, ID
34747,131433,77,EPOSI-AS-VN Corporation Technology Development Eposi, VN
34748,131901,219,FIDESSA-KK FIDESSA KK, JP
34749,18266,376,,
34750,59111,192,AIU-NET Akita International University, JP
34751,59183,301,CORREL-AS-IN Correl IT Services Pvt Ltd, IN
34752,63957,336,M13ONLINEBD-BD 13 Online, BD
34753,59147,1222,IDNIC-DRUPADI-AS-ID PT. Drupadi Prima, ID
34754,63872,570,IDNIC-AIT-AS-ID PT Alam Informasi Teknologi, ID
34755,58821,2764,IDNIC-LJN-AS-ID PT Lintas Jaringan Nusantara, ID
34756,134101,155,MEDIAHUB-AS-AP Mediahub Australia Pty Ltd., AU
34757,134102,1207,UNLIMITEDINTERNET-AS-AP Unlimited Internet Limited, NZ
34758,133816,75,IDNIC-KLH-ID Kementrian Lingkungan Hidup, ID
34759,134105,164,,
34760,"{4134,22769,26484,36678}",69,,
34761,135298,1774,TRANSWORLD-AS-AP Ankabut Internet Service Provider, AF
34762,134112,284,ARIASAT-LTD Aria Sat LTD, AF
34763,46034,699,DEPKES-AS-ID Departemen Kesehatan, ID
34764,133995,146,HDFCSECURITY-AS HDFC Securities Limited, IN
34765,134224,460,CLOUDSCALENZ-AS-AP CLOUD SCALE LIMITED, NZ
34766,134107,318,UMP-AS-AP University Malaysia Pahang, MY
34767,134054,414,RAAGAVCOM-AS raagav communications pvt ltd, IN
34768,23862,1542,DILNET-AS-AP University of the Philippines Diliman, PH
34769,133817,1485,INTIDATA-AS-ID PT Inti Data Telematika, ID
34770,63964,71,STL-BD Songbird Telecom Limited, BD
34771,133969,299,ARISTA-AS Arista Networks India Pvt Ltd, IN
34772,131426,366,MISA-VN-AS MISA-, VN
34773,133970,148,TYCOON-AS-IN Tycoon Computers Pvt. Ltd., IN
34774,133986,152,NAGESHWAR-AS Nageshwar Wireless Technology Private Limited, IN
34775,9633,78,SLC-AS-KR SUDOKWON Landfill Site Management Corp, KR
34776,9633,78,"SHNS-AS GOODMORNING SHINHAN SECURITIES Co., Ltd.", KR
34777,134110,332,MIITLIMITED-AS-AP MiIT Limited, NZ
34778,63966,1059,,
34779,134151,805,STC-AS-AP Steamships Ltd, PG
34780,63874,337,IDNIC-BOSOWA-AS-ID PT Bosowa Network Media, ID
34781,134082,77,WHCL-AS-SG World Hub Communications (M) Sdn. Bhd., SG
34782,134115,76,RIVERVIEW-AS-AP THE TRUSTEES OF THE JESUIT FATHERS - ST IGNATIUS COLLEGE RIVERVIEW, AU
34783,55669,2678,MCS-AS-ID PT. Maxindo Content Solution, ID
34784,131427,592,AOHOAVIET-VN-AS AOHOAVIET-, VN
34785,55697,168,USU-AS-ID Universitas Sumatera Utara, ID
34786,140411,83,IDNIC-PARAMADINA-AS-ID UNIVERSITAS PARAMADINA, ID
34787,136331,272,SHRISAI-AS-IN Shrisai Enterprises, IN
34788,133975,148,CHEMPLASTSANMAR-AS-IN Chemplast Sanmar Limited, IN
34789,134119,246,CNPL-AS-AP Cirrus Networks Pty Ltd, AU
34790,133967,760,HARDWORKCABLEINTERNET-AS Hardwork Cable and Internet Services Pvt Ltd, IN
34791,45656,168,,
34792,63876,87,IDNIC-ISI-AS-ID Institut Seni Indonesia Yogyakarta, ID
34793,138737,2208,AITCPL-AS-IN Antarjal It Communication Pvt. Ltd., IN
34794,133983,296,SBB-AS-IN Shivraj Broadband Internet Pvt Ltd, IN
34795,134129,78,,
34796,133965,502,NNSPL-AS Nexgtech Net Solutions Pvt Ltd, IN
34797,133990,74,PATHWAYSGROUP-AS Sarla Holdings Pvt.Ltd, IN
34798,133303,796,JANALAKSHMI-AS Janalakshmi Financial Services Pvt Ltd, IN
34799,133966,457,CNERGEE-AS Cnergee Cloud Technology Solutions LLP, IN
34800,134127,292,MKASL-AS-AP Mary Kay Asia Services Limited, HK
34801,134018,75,DATAWAVEIT-AS Data Wave It Solutions Pvt Ltd, IN
34802,134131,213,WHAKATANE1-AS-AP Whakatane District Council, NZ
34803,133822,257,IDNIC-KAI-AS-ID PT Kereta Api Indonesia (Persero), ID
34804,63877,78,IDNIC-UNIVERSALKENDARI-AS-ID PT Universal Internet Service, ID
34805,134332,70,ACL-AS-IN ACL MOBILE LIMITED, IN
34806,134137,174,TIDCC-AS-AP True Internet Data Center Company Limited, TH
34807,63879,84,IDNIC-UINSGD-AS-ID UIN Sunan Gunung Djati Bandung, ID
34808,134145,349,TGMP-AS-AP TF GLOBAL MARKETS (AUST) PTY LTD, AU
34809,4671,128,KTOA-AS-KR KTOA, KR
34810,4671,128,"IBMNET IBM Japan, Ltd.", JP
34811,139352,102,CBRE-APAC-EQ-2 CBRE Pty Limited, AU
34812,137268,102,CBRE-APAC-EQ-1 CBRE Pty Limited, AU
34813,63972,222,SOCIAL-TH 88/28 Moo 4 Tiwanont Road Nonta-Buri Province 11000, TH
34814,134020,653,SKYNETBROADBANDPVTLTD-AS-IN SKYNET BROADBAND PVT LTD, IN
34815,134143,490,PDKPL-AS-AP Professional Data Kinetics Pty Ltd, AU
34816,134023,276,AMU-AS Aligarh Muslim University, IN
34817,63971,85,SIPCITY-AU BLAST TECHNOLOGIES PTY. LTD., AU
34818,55816,736,BANKALFALAH-AS-AP Bank Alfalah Limited, PK
34819,136606,225,CRYSTALNETPTELTD-AS-AP Crystal Net Pte Ltd, SG
34820,133827,1130,IDNIC-UII-AS-ID UNIVERSITAS ISLAM INDONESIA, ID
34821,17996,2122,UIINET-ID-AP PT Global Prima Utama, ID
34822,134086,804,ETDA-AS Electronic Transactions Development Agency, TH
34823,134146,8087,SAMONLINE-AS-AP SAM ONLINE, BD
34824,136073,84,IDNIC-LKPP-AS-ID Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah, ID
34825,134147,249,TEAMWORKTECHNOLOGY-AS-AP TEAMWORK TECHNOLOGY PTY LTD, AU
34826,133976,228,JAPRATELELINK-AS-IN Japra Tele Link Private Limited, IN
34827,63974,77,RFG-AU RETAIL FOOD GROUP LIMITED, AU
34828,133950,258,HOOPLAHOSTING-AS-AP Hoopla Hosting Limited, NZ
34829,134024,72,NDTV-AS New Delhi Television Ltd, IN
34830,18134,1877,,
34831,133981,222,SAISNET-AS-IN SAI AKSHAY INTERNET SERVICES PRIVATE LIMITED, IN
34832,133824,71,IDNIC-UINMKS-AS-ID Universitas Islam Negeri Alauddin Makasar, ID
34833,134155,148,TANGIBLETECHNOLOGY-AS-AP TANGIBLE TECHNOLOGY PTY LTD, AU
34834,134163,74,VSPL-AS-AP ValuePRO Software Pty Ltd, AU
34835,133829,608,DELTAULI-AS-ID PT DELTAULI TEKNIKARYA UTAMA, ID
34836,134161,76,GLOBALFOUNDRIES-AS-AP Global Foundries Pte Ltd, BD
34837,138239,446,VOISPL-AS-IN Vaishnavi Online Internet Services Pvt. Ltd., IN
34838,134164,85,NGTA-AS-AP NSW Government Telecommunications Authority, AU
34839,65542,45,,
34840,133279,759,SPEED4NET-AS SPEED4NET, IN
34841,133825,78,IDNIC-UNPATTI-AS-ID Universitas Pattimura, ID
34842,134133,76,CLICKVIEW ClickView Pty. Limited, AU
34843,134030,72,SKVISION-AS SKVISION MULTITRADE PRIVATE LIMITED, IN
34844,134171,84,LZDSEA-AS-AP Lazada South East Asia Pte. Ltd., SG
34845,24069,148,WINC-AS-AP Winc Australia Pty Limited, AU
34846,132896,309,MARKETCREATIONS-AS-AP MARKET CREATIONS, AU
34847,135915,276,,
34848,131430,78,BAOVIETBANK-AS-VN Bao Viet bank, VN
34849,134173,148,NSPL-AS-AP Nagarro Software Private Limited, IN
34850,132962,420,QUEST1811-AS QuEST Global Engineering Private Limited, IN
34851,139968,390,IDNIC-RISTEKBRIN-AS-ID Kementerian Riset dan Teknologi / Badan Riset dan Inovasi Nasional, ID
34852,18051,1537,JARDIKNAS-AS-AP Pustekkom, ID
34853,18051,1537,"ASIAKOMNET-ID-AP Asiakomnet Multimedia, PT", ID
34854,134057,72,SID-HUNGAMA-AS Hungama.com Pvt. Ltd., IN
34855,134052,300,LANCEFIBERNET-AS LANCEFIBERNET PVT LTD, IN
34856,134179,139,RWN-AS-AP Real World Networks Pty Ltd, AU
34857,46028,1273,,
34858,134183,85,PROGRESSIT-AS-AP Progress I.T. Pty Ltd, AU
34859,133985,200,TAFE-AS-IN Tractor and farm equipmemts Ltd, IN
34860,133232,139,SAMPARKESTATES-AS-IN SAMPARK ESTATES PVT. LTD., IN
34861,59171,252,MATRIXTECHLABS-AS-IN Matrix Tech Labs, IN
34862,134188,73,NTTDATAVTS-AS-AP NTT DATA Victorian Ticketing System Pty Ltd, AU
34863,134050,666,KGLN-AS KGLN Technologies Pvt Ltd, IN
34864,63984,167,VTS-AS-AP Nexdecade Technology Pvt. LTD, BD
34865,134187,15,INTERCLOUD-AS-AP InterCloud, SG
34866,197981,1158,INTERCLOUD-ASN SAS INTERCLOUD, FR
34867,134264,2818,DIGISTAR-AS-IN DIGI STAR INFO SOLUTIONS PRIVATE LIMITED, IN
34868,133984,570,NCDEX-AS-IN National Commodity and Derivatives Exchange Limited, IN
34869,134029,368,UIDAI-AS-IN Unique Identification Authority of India, IN
34870,17889,245,INTRACEPTIVES-AU-AS-AP Intraceptives Pty Ltd, AU
34871,134203,75,NEBULEX-AS-AP Nebulex Pty Ltd, AU
34872,134028,882,SUNRAYINFONET-AS sunray infonet pvt ltd, IN
34873,134041,414,NCORECREATIVETECHNOLOGIES-AS-IN Ncore Creative Technologies Pvt.Ltd., IN
34874,134204,6018,BUSINESSNETWORK-AS-AP Business Network, BD
34875,134012,999,LAXMIINTERNETSERVICES-AS-IN Laxmi Internet Services Pvt Ltd, IN
34876,133834,156,IDNIC-ICBC-AS-ID Bank ICBC Indonesia, ID
34877,63987,230,DSEL-BD Dhaka Stock Exchange Limited, BD
34878,133832,74,IDNIC-MERCUBUANAYOGYA-AS-ID Universitas Mercu Buana Yogyakarta, ID
34879,134214,79,ASAP-AS-AP AVALOQ SOURCING ASIA PACIFIC (SINGAPORE) PTE. LTD., SG
34880,134214,79,"TISP03LIMITED-AS-AP GALACE INDUSTRIAL CO.,LIMITED", HK
34881,134214,79,"HTCL-AS-AP HUIHINGLOI TECHNOLOGY CO., LIMITED", HK
34882,134036,718,KPMGGLOBAL-AS KPMG Global Services Private Limited, IN
34883,63991,221,ARROWNETPVTLTD-NP Arrownet Pvt.Ltd, NP
34884,10208,2297,THENET-AS-ID-AP PT. Millenium Internetindo, ID
34885,133835,83,IDNIC-XOFAST-AS-ID CV Xtra Prosolusindo, ID
34886,59278,822,VNTNET-AS-ID PT Jaringan VNT Indonesia, ID
34887,11031,857,ORBIS-INVESTMENTS, CA
34888,134218,405,GAMING-AS-AP Gaming Investments Pty Ltd, AU
34889,134027,1809,SAMSUNG-AS SAMSUNG DATA SYSTEMS INDIA PRIVATE LIMITED, IN
34890,134225,369,HYUNDAI-AS-AP Hyundai Motor India Engineering Pvt Ltd, IN
34891,134221,253,,
34892,136486,305,,
34893,139538,1443,CABLENETWORKBROADBANDSYSTEM-AS-IN Uniquetrade Broadband System Pvt. Ltd., IN
34894,131903,76,,
34895,38574,1057,,
34896,132924,1480,EROWIDECOMM-AS-IN Ero Wide Comm Private Limited, IN
34897,45971,77,FSIISAC-AS-KR Financial Security Institute, KR
34898,38687,75,FSI-AS-KR Financial Security Institute, KR
34899,134226,510,NATION-AS-AP NATION COMMUNICATION, BD
34900,55302,79,AGDTECH-AU GPO Box 2142, AU
34901,55302,79,"EAGLENET-AP 60 Market Square,P.O. Box 364", PH
34902,134049,370,IVORY-AS-IN IVORY COMMUNICATIONS PVT. LTD., IN
34903,131595,75,KTCFE-NET Kingston Technology Fareast Corp., TW
34904,58398,218,INDIKAENERGY-AS-ID PT. Indika Energy Tbk, ID
34905,136900,363,IQNETNSW-AS-AP IQ NET (NSW) PTY LTD, AU
34906,134235,70,SUBEXLIMITED-AS-AP Subex Azure Limited, IN
34907,133493,222,CHAPTECH-AS-AP Chaptech Pty Ltd, AU
34908,134232,214,SACOFA-AS-AP SACOFA Sdn. Bhd., MY
34909,134232,214,"KETCL-AS-AP KUITAI ELECTRONIC TECHNOLOGY CO., LIMITED", HK
34910,64095,358,BRSL-AS-AP Blue Reach Services Limited, NZ
34911,134306,297,MIND_C26-AS Mothersonsumi INfotech and Designs Ltd., IN
34912,132852,425,VAULTSYSTEMS-AS-AP Vault Systems Pty. Ltd., AU
34913,134016,307,VELOCITY-AS-IN Velocity Internet India Private Ltd, IN
34914,134239,498,SPARVAINCORPORATED-AS-AP SPARVA INCORPORATED, PH
